,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
225,3.68,0.3643700064605748,0.5156062410651809,5.551115123125783e-17,0.10505252934683196,0.5190847479037036,0.36437000646057477,0.07697878539562225,flu1,sub-A00039943
226,3.665,0.2841845502343533,0.6171401473604123,3.8857805861880476e-17,0.09451563686572069,0.42391038479442955,0.2841845502343533,0.0766046536126029,flu1,sub-A00040117
227,4.46,0.28856743478105473,0.591353308435364,4.4131365228849975e-17,0.08514148076431317,0.4088272349764864,0.2885674347810547,0.06961096469631148,flu1,sub-A00040798
228,2.505,0.3150875447890492,0.5273574839657755,3.3306690738754695e-17,0.09417783344252856,0.4866738051130906,0.31508754478904927,0.06910345489018827,flu1,sub-A00043740
229,2.8,0.26205797951624726,0.5693795280838211,-1.4932499681208355e-16,0.09650735043322699,0.46543595016235517,0.2620579795162473,0.05987204494338539,flu1,sub-A00043788
230,3.12,0.3512176139316335,0.5680751411963169,1.609823385706477e-17,0.11528796318627876,0.5066048568808121,0.3512176139316336,0.0753624830623368,flu1,sub-A00050847
231,2.34,0.36464021127561586,0.5098417773286301,5.551115123125783e-17,0.11371586473797532,0.5481599962449755,0.3646402112756158,0.08250259970375641,flu1,sub-A00051691
232,2.6,0.30875744755808104,0.5093092811925436,5.995204332975846e-17,0.10477553778934676,0.49137006241637216,0.30875744755808116,0.0690020471219741,flu1,sub-A00052069
233,2.96,0.3423912847666161,0.5980958284028518,-4.662936703425657e-17,0.10290966811699116,0.38040875355163883,0.3423912847666159,0.09867169209321036,flu1,sub-A00052461
234,3.72,0.282909840048818,0.5653979334192007,-3.053113317719181e-17,0.08528308740137565,0.4829246287957768,0.2829098400488179,0.066710421397683,flu1,sub-A00053171
235,2.79,0.25161345325744044,0.5358957293596994,3.136380044566067e-17,0.10852350836339206,0.4606530374107621,0.25161345325744056,0.06376786301408581,flu1,sub-A00053203
236,3.685,0.2707306487408776,0.5569136646604652,7.605027718682323e-17,0.09187936841681729,0.48803971781546485,0.2707306487408777,0.06215163767262919,flu1,sub-A00053320
