,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
202,5.545,0.0015802339363866031,0.5306038778755671,-2.3092638912203257e-16,0.04755492758084092,0.7066907271909362,0.001580233936386604,0.007695505993320681,bas1,sub-A00081126
203,5.72,0.0016440034591120834,0.5360173573503912,4.2077452633293433e-16,0.04757837121577814,0.6910308352150886,0.001644003459112083,0.007786946125024646,bas1,sub-A00081394
204,4.89,0.001571506708887658,0.5211898417614568,3.6637359812630164e-16,0.04740444554973905,0.7004792711742374,0.0015715067088876594,0.007681793809659014,bas1,sub-A00081476
205,4.75,0.0016646581174994857,0.5389232067602311,1.354472090042691e-16,0.04792397835724957,0.6982941523531916,0.0016646581174994861,0.007743336884973881,bas1,sub-A00081518
206,6.005,0.0016557985772045097,0.5465201822813307,-1.609823385706477e-17,0.04862343778834354,0.6918250498392928,0.0016557985772045073,0.007869128912187528,bas1,sub-A00081519
207,4.66,0.0016743935208802215,0.5266491886962347,5.473399511402021e-16,0.046325936770023154,0.691789706394069,0.001674393520880222,0.007694083899647284,bas1,sub-A00081727
208,5.09,0.0016229352979035836,0.530187729388367,-3.1086244689504386e-17,0.04642268799862441,0.701151201176036,0.0016229352979035838,0.007741723532870629,bas1,sub-A00082217
209,4.135,0.0016479808702609233,0.5305384879983769,2.453592884421596e-16,0.04720713362149059,0.7012986775534431,0.001647980870260923,0.007750585570219489,bas1,sub-A00082805
210,5.43,0.00162133560593608,0.5293800258806539,4.218847493575595e-17,0.046334275402322156,0.696343711795,0.0016213356059360806,0.007715985917294645,bas1,sub-A00082808
211,5.255,0.001686455893047564,0.5334719452038541,-2.453592884421596e-16,0.04730322496827051,0.6823999998742504,0.0016864558930475629,0.007760127961673564,bas1,sub-A00082943
212,4.855,0.0016782102275389433,0.5292661528861369,5.8508753397745745e-16,0.047267760418538876,0.6964602415815258,0.0016782102275389448,0.007718938749427763,bas1,sub-A00082945
213,5.345,0.001542740300082415,0.5227966507458855,3.763656053479281e-16,0.047102952890747785,0.7098879559517743,0.0015427403000824159,0.007666440903668212,bas1,sub-A00082987
214,4.415,0.0015678603866320225,0.5302022709357556,-1.3100631690576846e-16,0.04777135599657708,0.7074805792368326,0.001567860386632023,0.007699059776845788,bas1,sub-A00083731
215,4.6,0.0016269791507675868,0.5564180398073997,-2.0650148258027913e-16,0.04972986524250588,0.6914344347932002,0.0016269791507675868,0.007783476999898582,bas1,sub-A00083732
216,4.715,0.0015603835475031425,0.5290630786079111,-2.020605904817785e-16,0.047789790792483335,0.7002774727496732,0.0015603835475031416,0.007695264401781164,bas1,sub-A00083744
217,4.625,0.0016313188058971135,0.528041801649924,7.993605777301127e-17,0.047117300670782215,0.699871923262947,0.0016313188058971128,0.00773640879892361,bas1,sub-A00083745
218,4.435,0.0015222889908036172,0.5173540249594517,-9.992007221626408e-18,0.04699724732005562,0.7038646585250905,0.0015222889908036161,0.0076784096285308105,bas1,sub-A00083949
219,5.135,0.001586486508105521,0.5320915136151243,-1.7319479184152443e-16,0.0460784405860645,0.6995697815827464,0.0015864865081055214,0.007619176665973155,bas1,sub-A00085001
220,4.835,0.0016725522627626113,0.5262306233741814,9.325873406851315e-17,0.04601256565133496,0.6833002273302016,0.0016725522627626117,0.007710988906763373,bas1,sub-A00085298
221,7.015,0.0015585258833096033,0.5211051845675033,4.241051954068098e-16,0.04662194613483454,0.6995761498039326,0.001558525883309603,0.0076930171905078976,bas1,sub-A00085795
222,4.81,0.0015949169646540522,0.521452759453966,1.6653345369377347e-17,0.04717998663288081,0.7007668439208798,0.001594916964654053,0.007701146006826749,bas1,sub-A00086467
223,5.73,0.0016155501148688248,0.5288952597473533,2.4091839634365896e-16,0.04788832698337766,0.6980407448669947,0.001615550114868824,0.007736621995474286,flu1,sub-A00018030
224,4.87,0.001606461861427373,0.5220449216369121,-3.608224830031759e-16,0.04753176392782185,0.7042417908268368,0.0016064618614273734,0.007727799322179307,flu1,sub-A00027159
225,4.875,0.0015549162480362419,0.5323077685786434,4.2299497238218465e-16,0.04726751217949008,0.7093266469813329,0.0015549162480362419,0.007571972592623354,flu1,sub-A00027167
